#{"t_start": 1774554981.1472578, "env_id": "None"}
r,l,t,is_success,done_reason,reached_grasped,reached_on_belt,grasped_ratio,on_belt_ratio
-240.63564,500,84.818024,False,max_steps,False,False,0.0,0.0
-215.71907,500,84.818037,False,max_steps,False,False,0.0,0.0
-201.17007,500,84.818045,False,max_steps,False,False,0.0,0.0
-174.0089,500,84.818053,False,max_steps,True,False,0.312,0.0
-217.62749,500,84.818065,False,max_steps,False,False,0.0,0.0
-245.49188,500,85.649306,False,max_steps,False,False,0.0,0.0
-233.5441,500,85.867578,False,max_steps,False,False,0.0,0.0
-73.10972,500,85.914962,False,max_steps,True,False,0.75,0.0
-216.05067,500,86.054181,False,max_steps,False,False,0.0,0.0
-243.56287,500,86.05435,False,max_steps,False,False,0.0,0.0
-214.5605,500,86.054384,False,max_steps,False,False,0.0,0.0
-212.41542,500,86.054396,False,max_steps,False,False,0.0,0.0
-160.70515,500,86.054404,False,max_steps,False,False,0.0,0.0
-211.74881,500,86.054412,False,max_steps,False,False,0.0,0.0
-86.01318,500,86.054419,False,max_steps,True,True,0.652,0.058
-201.3354,500,86.938706,False,max_steps,False,False,0.0,0.0
-216.80669,500,87.16011,False,max_steps,False,False,0.0,0.0
-224.51105,500,87.209216,False,max_steps,False,False,0.0,0.0
-170.15845,500,87.339453,False,max_steps,False,False,0.0,0.0
-212.054,500,87.339547,False,max_steps,False,False,0.0,0.0
-236.21849,500,87.340372,False,max_steps,False,False,0.0,0.0
-231.20918,500,87.340442,False,max_steps,False,False,0.0,0.0
-219.72847,500,87.340466,False,max_steps,False,False,0.0,0.0
-220.49484,500,87.340475,False,max_steps,False,False,0.0,0.0
-175.73827,500,87.340483,False,max_steps,False,False,0.0,0.0
-15.5109625,475,88.124977,True,success_on_belt_end,True,True,0.5389473684210526,0.27157894736842103
-208.7648,500,88.384882,False,max_steps,False,False,0.0,0.0
-242.41956,500,88.431157,False,max_steps,False,False,0.0,0.0
-257.1639,500,88.587448,False,max_steps,False,False,0.0,0.0
-225.32204,500,88.587532,False,max_steps,False,False,0.0,0.0
-211.82835,500,88.587556,False,max_steps,False,False,0.0,0.0
-251.01321,500,88.587565,False,max_steps,False,False,0.0,0.0
-260.45703,500,88.58757,False,max_steps,False,False,0.0,0.0
-181.58995,500,88.587575,False,max_steps,False,False,0.0,0.0
-218.57556,500,88.58758,False,max_steps,False,False,0.0,0.0
-113.36705,500,89.379298,False,max_steps,True,False,0.534,0.0
-187.02571,500,89.648169,False,max_steps,False,False,0.0,0.0
-210.4944,500,89.693708,False,max_steps,False,False,0.0,0.0
-164.33116,500,89.834028,False,max_steps,True,False,0.142,0.0
-227.87737,500,89.834111,False,max_steps,False,False,0.0,0.0
-221.20859,500,89.834132,False,max_steps,False,False,0.0,0.0
-249.0399,500,89.834139,False,max_steps,False,False,0.0,0.0
-211.33061,500,89.834145,False,max_steps,False,False,0.0,0.0
-60.74277,500,89.83415,False,max_steps,True,False,0.898,0.0
-227.80997,500,89.834155,False,max_steps,False,False,0.0,0.0
-40.476345,393,90.425696,True,success_on_belt_end,True,True,0.44783715012722647,0.36895674300254455
-213.3978,500,91.060329,False,max_steps,False,False,0.0,0.0
-204.22638,500,91.107051,False,max_steps,False,False,0.0,0.0
-186.6062,500,91.240104,False,max_steps,False,False,0.0,0.0
-96.85817,500,91.240188,False,max_steps,True,False,0.512,0.0
-149.03297,500,91.240211,False,max_steps,True,False,0.358,0.0
-231.40335,500,91.240218,False,max_steps,False,False,0.0,0.0
-208.12329,500,91.240223,False,max_steps,False,False,0.0,0.0
-219.77357,500,91.240228,False,max_steps,False,False,0.0,0.0
-199.37547,500,91.240232,False,max_steps,False,False,0.0,0.0
-43.223038,500,91.841427,False,max_steps,True,True,0.81,0.034
-212.62657,500,92.315663,False,max_steps,False,False,0.0,0.0
-217.85474,500,92.361083,False,max_steps,False,False,0.0,0.0
-248.23488,500,92.507681,False,max_steps,False,False,0.0,0.0
-170.58261,500,92.507769,False,max_steps,False,False,0.0,0.0
-168.10815,500,92.507791,False,max_steps,False,False,0.0,0.0
-226.64035,500,92.507798,False,max_steps,False,False,0.0,0.0
-238.28404,500,92.507803,False,max_steps,False,False,0.0,0.0
-157.02287,500,92.507808,False,max_steps,True,False,0.278,0.0
-204.66165,500,92.507814,False,max_steps,False,False,0.0,0.0
-140.47867,500,91.803839,False,max_steps,True,False,0.218,0.0
-180.56546,500,92.336082,False,max_steps,False,False,0.0,0.0
-224.25378,500,92.382458,False,max_steps,False,False,0.0,0.0
-234.5388,500,92.51395,False,max_steps,False,False,0.0,0.0
-196.01872,500,92.514035,False,max_steps,False,False,0.0,0.0
-231.43498,500,92.514057,False,max_steps,False,False,0.0,0.0
-189.95113,500,92.514065,False,max_steps,False,False,0.0,0.0
-185.41666,500,92.51407,False,max_steps,False,False,0.0,0.0
-218.74004,500,92.514074,False,max_steps,False,False,0.0,0.0
-217.16862,500,92.514078,False,max_steps,False,False,0.0,0.0
-200.60071,500,93.075394,False,max_steps,False,False,0.0,0.0
-234.53966,500,93.560051,False,max_steps,False,False,0.0,0.0
-218.93698,500,93.601252,False,max_steps,False,False,0.0,0.0
-3.4031546,442,93.611662,True,success_on_belt_end,True,True,0.4434389140271493,0.39592760180995473
-217.78539,500,93.724963,False,max_steps,False,False,0.0,0.0
-155.35349,500,93.725044,False,max_steps,True,False,0.124,0.0
-225.5089,500,93.725065,False,max_steps,False,False,0.0,0.0
-164.18085,500,93.725073,False,max_steps,False,False,0.0,0.0
-191.61061,500,93.725078,False,max_steps,False,False,0.0,0.0
-204.10559,500,93.725082,False,max_steps,False,False,0.0,0.0
-225.92894,500,94.313928,False,max_steps,False,False,0.0,0.0
-201.1342,500,94.858628,False,max_steps,False,False,0.0,0.0
-203.53914,500,94.903777,False,max_steps,False,False,0.0,0.0
-244.6888,500,94.913728,False,max_steps,False,False,0.0,0.0
-225.4014,500,95.035482,False,max_steps,False,False,0.0,0.0
-233.30223,500,95.035566,False,max_steps,False,False,0.0,0.0
-206.93529,500,95.035587,False,max_steps,False,False,0.0,0.0
-211.83977,500,95.035594,False,max_steps,False,False,0.0,0.0
-221.68365,500,95.035599,False,max_steps,False,False,0.0,0.0
-221.12343,500,95.035604,False,max_steps,False,False,0.0,0.0
-199.56929,500,95.637662,False,max_steps,False,False,0.0,0.0
-212.48842,500,96.137079,False,max_steps,False,False,0.0,0.0
-193.72218,500,96.186605,False,max_steps,False,False,0.0,0.0
-205.28233,500,96.198961,False,max_steps,False,False,0.0,0.0
-201.95435,500,96.330539,False,max_steps,False,False,0.0,0.0
-197.6645,500,96.330628,False,max_steps,False,False,0.0,0.0
-231.6091,500,96.330649,False,max_steps,False,False,0.0,0.0
-224.15665,500,96.330656,False,max_steps,False,False,0.0,0.0
-208.23357,500,96.330675,False,max_steps,True,False,0.106,0.0
-196.65033,500,96.330683,False,max_steps,False,False,0.0,0.0
-208.21985,500,96.910641,False,max_steps,False,False,0.0,0.0
-15.905086,365,97.337679,True,success_on_belt_end,True,True,0.4054794520547945,0.4191780821917808
-13.784276,413,97.450426,True,success_on_belt_end,True,True,0.33171912832929784,0.4745762711864407
-224.78091,500,97.454931,False,max_steps,False,False,0.0,0.0
-212.3847,500,97.506912,False,max_steps,False,False,0.0,0.0
-183.68478,500,97.517494,False,max_steps,False,False,0.0,0.0
-211.68265,500,97.651153,False,max_steps,False,False,0.0,0.0
-188.7294,500,97.651236,False,max_steps,True,False,0.024,0.0
-235.8765,500,97.651259,False,max_steps,False,False,0.0,0.0
-222.18619,500,97.651266,False,max_steps,False,False,0.0,0.0
-209.75737,500,98.274794,False,max_steps,False,False,0.0,0.0
-224.9361,500,98.676075,False,max_steps,False,False,0.0,0.0
-195.33147,500,98.779687,False,max_steps,False,False,0.0,0.0
-199.42215,500,98.784494,False,max_steps,False,False,0.0,0.0
-210.82251,500,98.846579,False,max_steps,False,False,0.0,0.0
-196.1739,500,98.861967,False,max_steps,False,False,0.0,0.0
-213.70381,500,98.983891,False,max_steps,False,False,0.0,0.0
-214.51404,500,98.983974,False,max_steps,False,False,0.0,0.0
-209.67963,500,98.983996,False,max_steps,False,False,0.0,0.0
-209.61401,500,98.984003,False,max_steps,False,False,0.0,0.0
-165.50388,500,99.543249,False,max_steps,False,False,0.0,0.0
-219.52148,500,99.923935,False,max_steps,False,False,0.0,0.0
-220.31868,500,100.024664,False,max_steps,False,False,0.0,0.0
-239.81776,500,100.029011,False,max_steps,False,False,0.0,0.0
-245.28145,500,100.074802,False,max_steps,False,False,0.0,0.0
-209.81482,500,100.084905,False,max_steps,False,False,0.0,0.0
-189.84393,500,100.198528,False,max_steps,False,False,0.0,0.0
-184.27032,500,100.198611,False,max_steps,False,False,0.0,0.0
-222.13283,500,100.198632,False,max_steps,False,False,0.0,0.0
-224.82703,500,100.198639,False,max_steps,False,False,0.0,0.0
-171.31769,500,100.738929,False,max_steps,False,False,0.0,0.0
-16.44492,364,101.160704,True,success_on_belt_end,True,True,0.2087912087912088,0.5192307692307693
-193.40768,500,101.163377,False,max_steps,False,False,0.0,0.0
-102.93146,500,101.278387,False,max_steps,True,True,0.152,0.022
-153.30899,500,101.283557,False,max_steps,True,False,0.406,0.0
-184.63847,500,101.331295,False,max_steps,False,False,0.0,0.0
-141.71489,500,101.343747,False,max_steps,True,False,0.16,0.0
-230.427,500,101.488394,False,max_steps,False,False,0.0,0.0
-184.07268,500,101.488477,False,max_steps,False,False,0.0,0.0
-215.73642,500,101.488498,False,max_steps,False,False,0.0,0.0
-212.62253,500,102.057323,False,max_steps,False,False,0.0,0.0
-177.47325,500,102.442683,False,max_steps,False,False,0.0,0.0
-164.80225,500,102.444839,False,max_steps,False,False,0.0,0.0
-238.94711,500,102.548345,False,max_steps,False,False,0.0,0.0
-202.0137,500,102.553359,False,max_steps,False,False,0.0,0.0
-26.051174,421,102.566,True,success_on_belt_end,True,True,0.332541567695962,0.4418052256532066
-212.07086,500,102.601236,False,max_steps,False,False,0.0,0.0
-50.10304,500,102.611103,False,max_steps,True,False,0.832,0.0
-189.03293,500,102.730713,False,max_steps,False,False,0.0,0.0
-212.72621,500,102.730798,False,max_steps,False,False,0.0,0.0
-34.91133,500,103.129599,False,max_steps,True,True,0.616,0.19
-179.4524,500,103.695296,False,max_steps,False,False,0.0,0.0
-204.08386,500,103.697802,False,max_steps,False,False,0.0,0.0
-66.995186,500,103.82455,False,max_steps,True,False,0.722,0.0
-43.210556,500,103.830768,False,max_steps,True,False,0.87,0.0
-233.51257,500,103.845737,False,max_steps,False,False,0.0,0.0
-211.31203,500,103.882439,False,max_steps,False,False,0.0,0.0
-202.95801,500,103.892106,False,max_steps,False,False,0.0,0.0
-239.0342,500,104.008754,False,max_steps,False,False,0.0,0.0
-59.137115,500,104.008815,False,max_steps,True,False,0.686,0.0
-101.64244,500,104.399546,False,max_steps,True,False,0.412,0.0
-57.61281,500,104.93882,False,max_steps,True,True,0.78,0.02
-196.89679,500,104.941089,False,max_steps,False,False,0.0,0.0
-235.67851,500,105.035493,False,max_steps,False,False,0.0,0.0
-176.8998,500,105.039354,False,max_steps,False,False,0.0,0.0
-172.05414,500,105.052438,False,max_steps,False,False,0.0,0.0
-219.18793,500,105.085556,False,max_steps,False,False,0.0,0.0
-47.26146,500,105.094334,False,max_steps,True,False,0.878,0.0
-222.60884,500,105.212478,False,max_steps,False,False,0.0,0.0
-43.63878,500,105.21259,False,max_steps,True,True,0.164,0.428
-194.02486,500,105.608885,False,max_steps,False,False,0.0,0.0
-172.07317,500,106.16169,False,max_steps,False,False,0.0,0.0
-206.7924,500,106.164212,False,max_steps,False,False,0.0,0.0
-186.56493,500,106.261492,False,max_steps,False,False,0.0,0.0
-195.15324,500,106.265843,False,max_steps,False,False,0.0,0.0
-167.91469,500,106.278579,False,max_steps,False,False,0.0,0.0
-185.30022,500,106.317631,False,max_steps,False,False,0.0,0.0
-50.82988,500,106.327867,False,max_steps,True,False,0.884,0.0
-60.04049,500,106.449356,False,max_steps,True,True,0.164,0.066
-245.39821,500,106.44944,False,max_steps,False,False,0.0,0.0
-204.15652,500,106.835069,False,max_steps,False,False,0.0,0.0
-203.78665,500,120.521889,False,max_steps,False,False,0.0,0.0
-190.60199,500,120.525293,False,max_steps,False,False,0.0,0.0
-185.67123,500,120.692217,False,max_steps,False,False,0.0,0.0
-190.65968,500,120.699414,False,max_steps,False,False,0.0,0.0
-165.42046,500,120.719903,False,max_steps,False,False,0.0,0.0
-178.78304,500,120.761172,False,max_steps,False,False,0.0,0.0
-207.48949,500,120.773293,False,max_steps,False,False,0.0,0.0
-159.92235,500,120.893915,False,max_steps,False,False,0.0,0.0
-194.72739,500,120.893998,False,max_steps,False,False,0.0,0.0
-197.40561,500,121.29334,False,max_steps,False,False,0.0,0.0
-187.7411,500,121.872217,False,max_steps,False,False,0.0,0.0
-177.24794,500,121.874454,False,max_steps,False,False,0.0,0.0
-215.63414,500,121.981822,False,max_steps,False,False,0.0,0.0
-186.2884,500,121.988755,False,max_steps,False,False,0.0,0.0
-167.12442,500,122.00646,False,max_steps,False,False,0.0,0.0
-48.80953,500,122.067831,False,max_steps,True,False,0.88,0.0
-28.044825,500,122.086761,False,max_steps,True,True,0.37,0.068
-217.3171,500,122.23859,False,max_steps,False,False,0.0,0.0
-201.3814,500,122.23868,False,max_steps,False,False,0.0,0.0
-219.79962,500,122.657577,False,max_steps,False,False,0.0,0.0
-34.50134,500,123.273195,False,max_steps,True,False,0.826,0.0
-49.42808,500,123.275605,False,max_steps,True,False,0.894,0.0
-39.119762,500,123.421541,False,max_steps,True,False,0.862,0.0
-46.779976,500,123.430347,False,max_steps,True,False,0.91,0.0
-221.33424,500,123.455895,False,max_steps,False,False,0.0,0.0
-28.775122,500,123.511142,False,max_steps,True,False,0.862,0.0
-207.00703,500,123.527264,False,max_steps,False,False,0.0,0.0
-51.67881,500,123.712868,False,max_steps,True,False,0.896,0.0
-220.40096,500,123.712966,False,max_steps,False,False,0.0,0.0
-76.122765,500,122.646705,False,max_steps,True,True,0.174,0.004
-44.130997,500,123.255445,False,max_steps,True,False,0.892,0.0
-173.08105,500,123.258135,False,max_steps,False,False,0.0,0.0
-241.1931,500,123.36107,False,max_steps,False,False,0.0,0.0
-36.77348,500,123.365013,False,max_steps,True,False,0.92,0.0
-195.06665,500,123.378792,False,max_steps,False,False,0.0,0.0
-181.93797,500,123.411783,False,max_steps,False,False,0.0,0.0
-206.98354,500,123.421194,False,max_steps,False,False,0.0,0.0
-50.099022,500,123.544749,False,max_steps,True,False,0.856,0.0
-136.44334,500,123.54484,False,max_steps,False,False,0.0,0.0
-192.242,500,123.972606,False,max_steps,False,False,0.0,0.0
-45.739346,500,124.55458,False,max_steps,True,False,0.864,0.0
-207.7157,500,124.55682,False,max_steps,False,False,0.0,0.0
-221.15381,500,124.662018,False,max_steps,False,False,0.0,0.0
-148.72847,500,124.666275,False,max_steps,True,False,0.086,0.0
-168.78557,500,124.679109,False,max_steps,False,False,0.0,0.0
-193.08308,500,124.713436,False,max_steps,False,False,0.0,0.0
-187.09665,500,124.723377,False,max_steps,False,False,0.0,0.0
-224.84499,500,124.854447,False,max_steps,False,False,0.0,0.0
-159.59904,500,124.854537,False,max_steps,True,False,0.156,0.0
-195.4747,500,125.271591,False,max_steps,False,False,0.0,0.0
-76.17008,500,125.867593,False,max_steps,True,False,0.648,0.0
-158.54077,500,125.870272,False,max_steps,False,False,0.0,0.0
-93.22591,500,125.985698,False,max_steps,True,False,0.488,0.0
-183.76364,500,125.990083,False,max_steps,False,False,0.0,0.0
-188.38818,500,126.004814,False,max_steps,False,False,0.0,0.0
-51.2778,500,126.045622,False,max_steps,True,False,0.834,0.0
-219.87306,500,126.058013,False,max_steps,False,False,0.0,0.0
-170.54582,500,126.197678,False,max_steps,False,False,0.0,0.0
-45.446125,500,126.197761,False,max_steps,True,False,0.858,0.0
-168.15327,500,126.589833,False,max_steps,False,False,0.0,0.0
-143.73238,500,127.22611,False,max_steps,True,False,0.18,0.0
-29.065716,500,127.228566,False,max_steps,True,False,0.916,0.0
-180.96414,500,127.336555,False,max_steps,False,False,0.0,0.0
-188.74097,500,127.343727,False,max_steps,False,False,0.0,0.0
-207.27025,500,127.361498,False,max_steps,False,False,0.0,0.0
-177.70634,500,127.403478,False,max_steps,False,False,0.0,0.0
-40.0307,500,127.415822,False,max_steps,True,False,0.902,0.0
-194.43564,500,127.554988,False,max_steps,False,False,0.0,0.0
-207.99988,500,127.555075,False,max_steps,False,False,0.0,0.0
-69.93708,500,128.054789,False,max_steps,True,False,0.698,0.0
-174.60707,500,128.752285,False,max_steps,False,False,0.0,0.0
-179.51593,500,128.754918,False,max_steps,False,False,0.0,0.0
-147.33696,500,128.862612,False,max_steps,True,False,0.312,0.0
-31.57733,500,128.866816,False,max_steps,True,False,0.906,0.0
-239.02052,500,128.881791,False,max_steps,False,False,0.0,0.0
-160.38547,500,128.917483,False,max_steps,False,False,0.0,0.0
-86.75104,500,128.928259,False,max_steps,True,False,0.63,0.0
-191.86375,500,129.056888,False,max_steps,False,False,0.0,0.0
-188.82596,500,129.056973,False,max_steps,False,False,0.0,0.0
-168.57584,500,129.484958,False,max_steps,False,False,0.0,0.0
-222.43881,500,130.051404,False,max_steps,False,False,0.0,0.0
-170.6005,500,130.054399,False,max_steps,False,False,0.0,0.0
-202.97977,500,130.161482,False,max_steps,False,False,0.0,0.0
-37.349205,500,130.166086,False,max_steps,True,False,0.908,0.0
-32.184353,500,130.179579,False,max_steps,True,False,0.902,0.0
-199.55374,500,130.212818,False,max_steps,False,False,0.0,0.0
-221.06491,500,130.222769,False,max_steps,False,False,0.0,0.0
-38.26563,500,130.355841,False,max_steps,True,False,0.906,0.0
-184.55785,500,130.355928,False,max_steps,False,False,0.0,0.0
-47.52262,500,130.757683,False,max_steps,True,False,0.81,0.0
-87.95108,500,131.318835,False,max_steps,True,False,0.436,0.0
-197.72371,500,131.321229,False,max_steps,False,False,0.0,0.0
-34.02605,500,131.426126,False,max_steps,True,False,0.848,0.0
-16.188328,500,131.430352,False,max_steps,True,False,0.914,0.0
-150.18036,500,131.442935,False,max_steps,False,False,0.0,0.0
-160.4015,500,131.481343,False,max_steps,False,False,0.0,0.0
-193.33841,500,131.495187,False,max_steps,False,False,0.0,0.0
-168.1351,500,131.641752,False,max_steps,False,False,0.0,0.0
-34.942005,500,131.641841,False,max_steps,True,False,0.864,0.0
-47.78006,500,132.053145,False,max_steps,True,False,0.88,0.0
-16.573135,500,132.599162,False,max_steps,True,True,0.27,0.052
-22.245255,500,132.601544,False,max_steps,True,False,0.92,0.0
-197.75229,500,132.705752,False,max_steps,False,False,0.0,0.0
-231.63963,500,132.709978,False,max_steps,False,False,0.0,0.0
-159.34601,500,132.724317,False,max_steps,False,False,0.0,0.0
-76.82356,500,132.758657,False,max_steps,True,False,0.662,0.0
-180.63939,500,132.767807,False,max_steps,False,False,0.0,0.0
-156.22229,500,132.897474,False,max_steps,False,False,0.0,0.0
-190.6427,500,132.897559,False,max_steps,False,False,0.0,0.0
-34.53237,500,133.292554,False,max_steps,True,False,0.904,0.0
